Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__D-7.png,M06__D-7_1_6236,,Tissue,Polygon,4600.5,2209.2,0.9121,748.3096,98.1456,0.9762,1.0,33.947,28.34,0.1364,0.1085,-0.0155,0.7637,0.1109,0.1071,0.0945,-0.0178,0.5738,0.0699,6,55.9301,46.6939,80.3754,40.2339,1181.425,2015.8546,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9999876,Tumor
M06__D-7.png,M06__D-7_1_5150,,Tissue,Polygon,2141.0,2095.6,0.903,493.1772,79.8389,0.9723,1.0,27.4911,23.6957,0.1075,0.0853,-0.0071,0.6714,0.0827,0.1084,0.0931,0.0191,0.6946,0.0678,6,60.2867,51.252,120.2706,27.5885,1457.8097,3834.0884,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9714219,Tumor
M06__D-7.png,M06__D-7_1_2477,,Tissue,Polygon,5357.3,2138.3,0.9015,606.2025,88.3332,0.9763,1.0,29.6203,26.5848,0.1091,0.1029,-0.0056,0.3574,0.0528,0.1152,0.1114,0.0188,0.3822,0.0456,7,89.8621,96.7703,127.8937,34.2611,2510.8025,5300.7646,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9976829,Tumor
M06__D-7.png,M06__D-7_1_791,,Tissue,Polygon,2546.5,5347.9,0.8986,412.574,72.7563,0.9794,1.0,24.1642,22.6337,0.0929,0.0739,-0.0104,0.3173,0.0678,0.24,0.2267,0.1128,0.4771,0.0703,6,40.5159,36.7153,81.4696,20.887,665.8475,1766.802,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9137804,Tumor
M06__D-7.png,M06__D-7_1_4601,,Tissue,Polygon,1888.0,743.71,0.898,681.5982,93.6173,0.9773,1.0,31.5729,27.6939,0.1076,0.1038,0.0246,0.2556,0.0315,0.1061,0.0973,0.0531,0.2169,0.0346,5,60.3849,58.3399,78.2291,39.9364,1392.9216,2706.9771,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9725185,Macrophage
M06__D-7.png,M06__D-7_1_2314,,Tissue,Polygon,4764.5,6014.7,0.898,128.3486,41.4235,0.94,1.0,14.9297,11.2281,0.2197,0.2077,0.0075,0.7211,0.0969,0.2141,0.2055,0.0869,0.481,0.0688,5,35.342,31.4886,56.7704,18.4583,506.843,1131.1498,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.82162887,Lymphocyte
M06__D-7.png,M06__D-7_1_3581,,Tissue,Polygon,5384.2,1734.4,0.8964,640.457,91.3074,0.9654,1.0,32.8304,25.7045,0.0962,0.0848,-0.0249,0.367,0.0635,0.1761,0.1655,0.042,0.4367,0.0702,11,138.1395,167.2079,263.2133,22.7927,4707.2681,21571.791,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9953101,Tumor
M06__D-7.png,M06__D-7_1_4981,,Tissue,Polygon,1297.2,4638.4,0.8955,731.7033,96.9282,0.9787,1.0,32.6526,29.1403,0.1085,0.0983,0.0198,0.3572,0.0538,0.1133,0.1079,0.0294,0.2875,0.0353,4,43.6325,44.2305,60.6601,25.4089,825.019,1227.9991,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9999676,Tumor
M06__D-7.png,M06__D-7_1_6192,,Tissue,Polygon,4760.6,2105.4,0.8945,420.1746,73.7044,0.972,1.0,25.5816,21.2769,0.19,0.1488,0.0118,0.7509,0.1322,0.1739,0.1425,-0.0004,0.8852,0.12,7,49.1544,46.4937,69.8019,29.6277,928.4955,1504.3912,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.76808625,Tumor
M06__D-7.png,M06__D-7_1_3950,,Tissue,Polygon,5317.1,2193.1,0.8918,432.3673,74.6323,0.9755,1.0,25.609,21.9516,0.1091,0.0962,-0.0006,0.3822,0.0603,0.134,0.1265,-0.0059,0.3218,0.0509,8,54.564,58.964,94.1474,20.0314,975.9545,3028.6536,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99465704,Tumor
M06__D-7.png,M06__D-7_1_2941,,Tissue,Polygon,5443.1,2204.8,0.8898,407.5071,72.227,0.9816,1.0,24.1607,22.1439,0.115,0.1092,0.0064,0.283,0.0563,0.1781,0.17,0.0015,0.3823,0.0573,7,49.0619,39.8974,108.5776,24.3739,972.561,2851.3147,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.592335,Others
M06__D-7.png,M06__D-7_1_6066,,Tissue,Polygon,1066.3,1906.4,0.8894,916.53,109.5008,0.9606,1.0,38.9927,29.7548,0.1041,0.0991,-0.0164,0.2609,0.0427,0.0918,0.0883,0.0063,0.221,0.0359,4,48.0873,43.5205,64.4818,40.8262,1134.6847,1434.3734,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.97840333,Tumor
M06__D-7.png,M06__D-7_1_1243,,Tissue,Polygon,805.45,1990.9,0.8893,497.5415,80.5345,0.964,1.0,28.3101,22.6436,0.0769,0.0725,-0.0079,0.2402,0.0395,0.1204,0.1154,-0.0035,0.3303,0.0546,5,41.5202,43.8001,49.0642,27.5044,679.0663,934.6053,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.87062395,Tumor
M06__D-7.png,M06__D-7_1_1248,,Tissue,Polygon,2318.4,867.33,0.8884,595.6801,87.2836,0.9826,1.0,28.9865,26.5272,0.0804,0.0712,0.0168,0.2343,0.0356,0.0798,0.0788,0.0112,0.1571,0.0245,7,51.4828,43.6148,78.5699,29.4504,903.8505,2633.3767,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9821755,Tumor
M06__D-7.png,M06__D-7_1_7084,,Tissue,Polygon,2490.5,1875.0,0.8881,482.4489,78.6565,0.9799,1.0,26.5955,23.6558,0.0866,0.0792,-0.0254,0.2425,0.0479,0.1262,0.1221,0.0003,0.3262,0.0533,7,48.3417,52.18,80.5713,27.1765,906.5102,1826.5028,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99949574,Tumor
M06__D-7.png,M06__D-7_1_6084,,Tissue,Polygon,5503.3,1968.4,0.8873,437.4756,75.1216,0.9742,1.0,25.5554,22.0637,0.0894,0.0859,0.0129,0.2625,0.0385,0.1348,0.1253,0.0485,0.2989,0.0459,5,35.8424,34.9504,48.541,27.3954,538.7642,848.2491,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99641764,Tumor
M06__D-7.png,M06__D-7_1_996,,Tissue,Polygon,2744.3,5836.0,0.8869,154.3159,45.3108,0.9445,1.0,15.9784,12.5655,0.4634,0.4197,-0.0124,1.3046,0.2375,0.397,0.3542,0.0488,1.3196,0.2125,6,50.2429,48.6724,73.7867,32.4628,927.8301,1401.3888,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.88309115,Lymphocyte
M06__D-7.png,M06__D-7_1_881,,Tissue,Polygon,2657.6,2311.9,0.8862,572.9937,85.9218,0.9753,1.0,28.8314,26.5772,0.0855,0.0717,-0.0154,0.328,0.0584,0.1209,0.11,0.0101,0.3453,0.0618,6,37.9881,37.545,55.6638,28.1031,571.4169,759.0685,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9977715,Tumor
M06__D-7.png,M06__D-7_1_215,,Tissue,Polygon,5531.6,1953.8,0.8861,414.2192,74.2942,0.943,1.0,27.4219,19.6581,0.1317,0.1269,0.0193,0.2873,0.0538,0.1653,0.1559,0.0746,0.4048,0.0547,5,37.8757,31.8127,56.7768,25.0125,538.7997,1018.7278,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.93417186,Tumor
M06__D-7.png,M06__D-7_1_2926,,Tissue,Polygon,2542.5,2957.9,0.8861,640.7056,94.9481,0.8931,1.0,37.3286,21.9491,0.1177,0.0906,-0.0083,0.701,0.0988,0.1382,0.1034,-0.0088,1.7465,0.13,6,91.0156,40.9864,211.3617,23.5024,2266.323,5542.5527,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99946636,Tumor
M06__D-7.png,M06__D-7_1_7427,,Tissue,Polygon,1834.2,592.16,0.8859,619.1125,89.5308,0.9706,1.0,31.272,25.2446,0.092,0.0861,0.0293,0.244,0.0373,0.0909,0.0854,0.028,0.1817,0.0291,7,50.4946,56.9338,68.6371,26.8186,828.3638,1975.941,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.63731176,Others
M06__D-7.png,M06__D-7_1_5387,,Tissue,Polygon,3486.7,522.2,0.8859,594.5773,87.7401,0.9706,1.0,30.6522,24.9064,0.0694,0.0657,0.0076,0.2458,0.0338,0.1123,0.105,0.0385,0.3486,0.0425,7,45.2035,39.7074,67.4505,26.9013,758.1444,1314.2401,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9985222,Tumor
M06__D-7.png,M06__D-7_1_1694,,Tissue,Polygon,2883.7,5295.4,0.8854,207.8524,52.5106,0.9473,1.0,19.0501,14.2547,0.343,0.2792,0.0344,1.2898,0.2289,0.3607,0.32,-0.0472,1.8161,0.3487,4,67.1951,67.445,92.1686,41.7218,1718.1643,2747.7188,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.53624237,Others
M06__D-7.png,M06__D-7_1_2287,,Tissue,Polygon,5540.9,1676.1,0.8844,520.785,82.6502,0.958,1.0,29.2464,23.1055,0.143,0.1332,-0.0087,0.3786,0.0663,0.2052,0.2057,0.0324,0.4903,0.0724,7,67.8157,50.7714,167.2079,25.9703,1116.4978,2848.959,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9723775,Tumor
M06__D-7.png,M06__D-7_1_7352,,Tissue,Polygon,754.83,2851.2,0.8843,519.7179,82.6447,0.9562,1.0,29.9137,22.4282,0.0935,0.0832,-0.0139,0.4284,0.0558,0.1134,0.0986,-0.043,0.4725,0.07,6,54.8092,46.8772,82.1804,38.0779,1144.9893,1854.2355,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.96457577,Tumor
M06__D-7.png,M06__D-7_1_4478,,Tissue,Polygon,4778.0,2148.5,0.8843,304.6694,62.436,0.9821,1.0,20.9598,18.8884,0.1692,0.1497,0.0103,0.5359,0.0859,0.1559,0.146,0.023,0.4337,0.0618,7,43.9271,46.3032,57.994,32.4166,720.6042,1014.1277,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.471537,Others
M06__D-7.png,M06__D-7_1_3395,,Tissue,Polygon,1814.5,565.17,0.8836,443.4066,75.7069,0.9722,1.0,25.8333,22.3432,0.0921,0.0833,0.0125,0.2355,0.0359,0.0911,0.0822,0.0332,0.1982,0.0331,5,37.056,39.8125,42.443,28.5943,533.6945,813.9687,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.68344486,Others
M06__D-7.png,M06__D-7_1_5985,,Tissue,Polygon,2424.9,1645.1,0.8832,502.222,80.62,0.971,1.0,28.4752,23.2818,0.0785,0.0743,0.0034,0.2765,0.0409,0.116,0.1056,0.0304,0.2832,0.0523,7,48.8503,46.9702,58.6647,38.071,861.6193,1490.3601,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99572843,Tumor
M06__D-7.png,M06__D-7_1_3179,,Tissue,Polygon,1262.7,1794.2,0.8831,764.4814,100.211,0.9566,1.0,36.3563,27.2704,0.0781,0.0745,-0.0015,0.2092,0.0318,0.0957,0.0896,0.0203,0.223,0.0325,5,47.7387,37.2791,84.2412,26.09,877.3452,1350.3662,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.8998497,Tumor
M06__D-7.png,M06__D-7_1_4904,,Tissue,Polygon,544.94,1823.8,0.8829,695.8251,96.1112,0.9466,1.0,34.14,26.3445,0.0757,0.0732,0.0099,0.2332,0.0259,0.0859,0.0843,-0.0054,0.2231,0.0286,5,54.4543,50.875,98.8145,28.1603,1470.0801,2986.1255,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.5391777,Others
M06__D-7.png,M06__D-7_1_1153,,Tissue,Polygon,3441.0,628.98,0.8826,585.4791,86.4909,0.9835,1.0,28.5836,26.7704,0.0738,0.0669,-0.0112,0.2484,0.0394,0.1003,0.0937,0.0281,0.2746,0.0402,5,37.0512,35.6172,45.5908,30.3405,612.1948,670.1054,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99902236,Tumor
M06__D-7.png,M06__D-7_1_4230,,Tissue,Polygon,5217.6,1717.7,0.8824,470.9629,78.4842,0.9608,1.0,27.8458,21.3121,0.1043,0.095,0.0094,0.3048,0.0477,0.1018,0.0942,0.0204,0.2799,0.0448,5,39.9698,36.6774,53.5583,28.561,694.3588,870.8163,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.7332068,Others
M06__D-7.png,M06__D-7_1_2359,,Tissue,Polygon,604.99,4917.3,0.8821,166.2148,47.4208,0.9288,1.0,17.7598,12.8264,0.1431,0.1454,0.0135,0.2282,0.0448,0.1142,0.1153,0.04,0.1897,0.0326,7,29.1622,32.2855,38.9792,14.1846,330.6586,594.9327,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9713362,Lymphocyte
M06__D-7.png,M06__D-7_1_3901,,Tissue,Polygon,3639.8,1007.3,0.8817,1345.7351,131.2696,0.9814,1.0,45.1514,38.3716,0.0582,0.0536,-0.0082,0.2252,0.0335,0.0955,0.0901,0.0071,0.2674,0.0502,5,52.818,55.6117,63.6688,41.2066,1115.8644,1293.2664,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,1.0,Tumor
M06__D-7.png,M06__D-7_1_6011,,Tissue,Polygon,4160.3,1572.7,0.8812,594.1463,88.2561,0.9585,1.0,31.3714,24.16,0.0878,0.0791,0.0018,0.2928,0.0438,0.0877,0.0858,0.0084,0.1965,0.0314,6,31.9193,28.3749,43.5937,26.6849,421.9898,577.4504,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99944955,Tumor
M06__D-7.png,M06__D-7_1_3620,,Tissue,Polygon,2233.5,3232.0,0.8809,511.5266,81.0416,0.9787,1.0,27.7745,24.2486,0.0653,0.0574,-0.0085,0.2128,0.0354,0.1279,0.1278,0.0584,0.2386,0.0345,6,45.9292,40.7873,68.8063,27.4194,871.8,1770.5706,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.8196069,Tumor
M06__D-7.png,M06__D-7_1_1874,,Tissue,Polygon,868.2,2841.6,0.8807,156.6774,46.8404,0.8974,1.0,17.9247,10.8741,0.4409,0.4624,-0.0144,1.2381,0.2138,0.5296,0.4208,-0.0277,1.9932,0.4366,4,42.0906,40.1833,61.2407,26.7554,691.064,724.6053,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99494296,Lymphocyte
M06__D-7.png,M06__D-7_1_5215,,Tissue,Polygon,3026.4,628.99,0.8806,495.9914,80.1464,0.9703,1.0,27.959,22.5944,0.0912,0.0873,0.0042,0.1976,0.0348,0.1101,0.1079,0.021,0.2587,0.046,7,46.7855,50.9117,58.6888,32.4615,828.19,1120.7227,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.60608065,Others
M06__D-7.png,M06__D-7_1_7679,,Tissue,Polygon,896.46,1771.9,0.8805,496.8041,79.7582,0.9814,1.0,26.7105,24.0504,0.075,0.069,0.0159,0.2189,0.0349,0.0968,0.0949,0.0068,0.2223,0.0359,5,46.0855,42.9985,64.7505,27.7076,892.802,1367.8274,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.6615295,Others
M06__D-7.png,M06__D-7_1_3802,,Tissue,Polygon,5292.0,1158.1,0.8805,1232.7151,128.9178,0.9321,0.9987,48.0936,33.1385,0.095,0.0889,0.0015,0.3281,0.0456,0.1024,0.0932,-0.0106,0.3168,0.052,6,69.6107,72.9371,89.1607,41.8341,1964.7439,3355.4207,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.9999989,Tumor
M06__D-7.png,M06__D-7_1_7225,,Tissue,Polygon,1972.7,4754.5,0.8805,262.424,58.3365,0.969,1.0,20.7677,17.0801,0.1038,0.1,0.0043,0.213,0.0384,0.0554,0.0522,-0.0071,0.1655,0.0277,4,34.717,33.7029,49.3127,22.1495,495.147,813.288,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.5137317,Others
M06__D-7.png,M06__D-7_1_220,,Tissue,Polygon,4943.5,4053.3,0.8802,105.2878,37.4889,0.9414,1.0,13.1111,10.2888,0.5447,0.5188,0.0552,1.3232,0.2856,0.4484,0.3673,0.0988,1.6588,0.3367,7,191.3319,110.0632,546.6596,22.042,5801.6001,15724.1025,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.5858018,Others
M06__D-7.png,M06__D-7_1_6939,,Tissue,Polygon,1629.2,3752.9,0.8801,686.5771,95.5732,0.9446,1.0,35.0981,26.1489,0.0957,0.0873,0.0075,0.2678,0.0428,0.0806,0.0762,0.0174,0.2048,0.0325,5,50.9141,40.2027,70.9059,38.2522,1163.871,1748.5913,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.99899536,Tumor
M06__D-7.png,M06__D-7_1_2536,,Tissue,Polygon,5621.3,2014.6,0.88,492.0614,79.8666,0.9694,1.0,28.0184,22.6398,0.0803,0.0736,0.0096,0.2458,0.0395,0.1136,0.1044,0.0328,0.3196,0.0433,6,34.0711,32.4125,48.3346,25.1225,469.6365,564.3014,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.8808787,Tumor
M06__D-7.png,M06__D-7_1_5512,,Tissue,Polygon,2632.2,2965.9,0.8799,452.5249,78.3535,0.9263,1.0,29.2512,19.9928,0.1212,0.1119,-0.0207,0.5781,0.0726,0.1143,0.105,0.02,0.3686,0.0471,5,33.8575,32.5102,43.6187,28.3365,514.9119,584.9589,0.6517,231.007,54.7188,0.8292,0.9779,20.8973,12.8118,0.1757,0.1635,0.027,0.4383,0.0835,0.1937,0.18,0.0381,0.5065,0.0897,5.9913,62.0329,55.6432,112.8205,25.8201,1728.2941,4914.3848,8259,0.926514,Tumor
