Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__E-7.png,M06__E-7_1_430,,Tissue,Polygon,3679.6,4855.3,0.798,84.2396,34.7793,0.8752,0.9935,12.9858,9.1525,0.8405,0.6419,0.0404,4.0442,0.7557,0.4237,0.2683,-0.7097,1.9309,0.5644,7,91.0434,94.4679,116.2181,64.6295,2841.9539,3993.8513,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7486004,Others
M06__E-7.png,M06__E-7_1_1406,,Tissue,Polygon,2981.3,1100.5,0.798,639.8854,91.0215,0.9706,1.0,31.9846,26.3808,0.1733,0.1617,0.036,0.3787,0.0593,0.1575,0.1536,0.0657,0.2832,0.0465,7,86.9351,99.3622,133.074,40.4679,2781.4158,5959.7925,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9917902,Tumor
M06__E-7.png,M06__E-7_1_3458,,Tissue,Polygon,2008.8,3216.5,0.7979,369.2689,76.2906,0.7973,0.9954,31.9624,15.0529,0.2157,0.1998,0.0606,0.4741,0.0765,0.1678,0.1626,0.0168,0.5245,0.0742,5,35.2663,30.6879,51.3752,21.4785,537.5581,696.8506,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.67235214,Others
M06__E-7.png,M06__E-7_1_4030,,Tissue,Polygon,5061.2,2084.0,0.7979,218.8708,53.6152,0.9568,1.0,18.9613,14.5391,0.244,0.2279,0.0193,0.6596,0.1069,0.1522,0.1318,0.0409,0.7186,0.0944,7,75.247,81.0619,109.4024,32.7084,2216.8333,4282.8774,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.83423275,Lymphocyte
M06__E-7.png,M06__E-7_1_473,,Tissue,Polygon,4914.4,2088.3,0.7979,550.9258,97.3898,0.7299,0.9849,41.7809,17.405,0.1208,0.119,0.0201,0.2626,0.0379,0.1174,0.1211,-0.0123,0.2256,0.0363,7,55.3255,55.7016,69.5887,39.7045,1054.8149,1510.765,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9816737,Tumor
M06__E-7.png,M06__E-7_1_6081,,Tissue,Polygon,2189.6,5345.8,0.7979,335.7043,66.4337,0.9558,1.0,23.7781,17.9282,0.1625,0.1613,0.0618,0.349,0.0486,0.1199,0.1114,0.053,0.2729,0.0392,8,86.2949,68.7151,175.2558,40.595,2413.4861,6338.1069,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.33877164,Others
M06__E-7.png,M06__E-7_1_6475,,Tissue,Polygon,1607.1,2995.9,0.7978,131.1014,42.1966,0.9253,1.0,15.0632,12.0292,0.4379,0.4501,0.0752,0.8673,0.1888,0.4673,0.4039,0.0928,1.7006,0.2979,7,80.5298,89.2076,116.1742,45.3904,2527.644,4916.8374,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.79449487,Lymphocyte
M06__E-7.png,M06__E-7_1_2069,,Tissue,Polygon,4832.6,1154.8,0.7978,635.3108,105.6725,0.7149,0.9847,45.0682,17.8176,0.2481,0.2604,-0.0368,0.5933,0.1259,0.2846,0.2874,0.0176,0.7671,0.1081,6,75.1139,74.8006,93.651,57.8826,2089.8816,3279.7195,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99999785,Tumor
M06__E-7.png,M06__E-7_1_5392,,Tissue,Polygon,1771.5,1793.7,0.7978,248.1677,64.5496,0.7485,0.9787,27.0039,11.8834,0.2741,0.2706,0.0437,0.7072,0.111,0.3574,0.3358,0.1325,0.9595,0.1177,6,67.5131,69.9546,105.7308,27.3923,1373.5356,2085.283,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.56049144,Others
M06__E-7.png,M06__E-7_1_3833,,Tissue,Polygon,3492.9,4191.5,0.7977,185.0069,55.2411,0.7619,0.989,23.0146,10.4576,0.2597,0.2538,0.0568,0.5078,0.099,0.2618,0.2574,0.0507,1.3648,0.1633,6,85.5172,82.915,130.2483,47.5414,2906.6575,5705.8804,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9056808,Lymphocyte
M06__E-7.png,M06__E-7_1_4208,,Tissue,Polygon,1797.5,4586.9,0.7977,146.9571,46.9825,0.8366,1.0,18.9201,10.5398,0.2262,0.2158,0.0626,0.4773,0.0887,0.1751,0.1685,0.076,0.3412,0.0528,5,55.4645,51.0596,79.3919,17.609,1139.8101,2015.1576,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8813864,Lymphocyte
M06__E-7.png,M06__E-7_1_2617,,Tissue,Polygon,3372.0,3281.5,0.7976,163.9359,46.4215,0.956,1.0,16.1444,13.6638,0.1389,0.1331,0.0123,0.2847,0.0586,0.3226,0.3216,0.2006,0.4774,0.0515,6,47.9264,48.425,77.3828,16.5969,822.977,2190.4617,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6053798,Others
M06__E-7.png,M06__E-7_1_2300,,Tissue,Polygon,4092.3,601.99,0.7976,284.898,61.6981,0.9405,1.0,22.7832,16.0949,0.2688,0.2618,0.0803,0.5389,0.0999,0.2247,0.2175,0.05,0.4613,0.0798,5,61.6938,62.5314,83.656,41.491,1527.0647,2254.7217,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.4156149,Others
M06__E-7.png,M06__E-7_1_2732,,Tissue,Polygon,2029.4,5617.8,0.7976,185.0964,51.1731,0.8882,1.0,19.8616,12.0357,0.3106,0.2737,0.104,0.9345,0.1332,0.1691,0.1459,0.0305,0.5902,0.0917,6,81.7031,89.9983,107.0512,45.9071,2888.7075,4334.4907,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9981616,Lymphocyte
M06__E-7.png,M06__E-7_1_2973,,Tissue,Polygon,3035.3,1650.7,0.7976,388.4888,73.5045,0.9036,0.9969,27.1502,18.2649,0.2802,0.2853,0.0072,0.4923,0.0871,0.2887,0.2797,0.0498,0.6853,0.106,9,70.8224,63.8018,133.3463,20.8758,1699.8066,5782.5566,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5952136,Others
M06__E-7.png,M06__E-7_1_1373,,Tissue,Polygon,2364.8,2342.7,0.7975,275.0464,69.4205,0.7172,0.9782,29.868,12.2093,0.2158,0.1918,-0.0072,0.5617,0.1007,0.1894,0.1718,0.0329,0.507,0.0817,6,86.6573,90.9239,136.5219,33.2391,2771.0813,5827.7671,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.70328236,Others
M06__E-7.png,M06__E-7_1_2836,,Tissue,Polygon,1573.2,2534.7,0.7975,383.7576,79.7177,0.7589,0.9963,33.7698,14.2725,0.2588,0.2421,0.0208,0.6502,0.1154,0.1998,0.1713,-0.041,1.8086,0.1848,7,98.0496,98.005,146.2576,38.332,3133.0854,6449.457,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9926899,Tumor
M06__E-7.png,M06__E-7_1_1032,,Tissue,Polygon,1694.1,3543.3,0.7975,194.5686,53.2926,0.8609,0.9925,20.7945,12.1395,0.3118,0.3087,0.1195,0.4858,0.0913,0.2628,0.2728,0.0969,0.4212,0.067,7,95.9851,96.3131,139.9758,64.5008,3373.6394,5881.4307,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5642157,Others
M06__E-7.png,M06__E-7_1_2938,,Tissue,Polygon,3315.3,2706.4,0.7974,563.0936,86.0692,0.9552,1.0,31.3295,23.158,0.1227,0.1201,0.0194,0.2582,0.0392,0.1325,0.1256,0.0659,0.2462,0.0349,8,83.743,76.9171,136.3114,52.2741,2498.6975,5675.877,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8716117,Tumor
M06__E-7.png,M06__E-7_1_2196,,Tissue,Polygon,2634.4,1313.2,0.7974,130.3373,42.9631,0.8873,1.0,16.7639,10.2067,0.3482,0.356,0.0264,0.883,0.1407,0.2377,0.2079,0.0501,0.7182,0.1255,6,45.7063,43.2853,58.3388,32.6935,810.0533,1150.8656,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6253687,Others
M06__E-7.png,M06__E-7_1_4884,,Tissue,Polygon,4248.4,4707.5,0.7974,298.1352,67.5412,0.8213,0.9901,26.9758,13.6645,0.131,0.1243,0.0294,0.3191,0.0459,0.132,0.1288,0.0385,0.3423,0.0538,6,75.8725,83.5035,143.8212,22.38,2328.813,5965.103,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.36241177,Others
M06__E-7.png,M06__E-7_1_845,,Tissue,Polygon,4079.7,4136.5,0.7974,262.8589,62.5913,0.8432,0.9945,24.559,13.8978,0.1586,0.1511,0.006,0.366,0.0662,0.2211,0.2193,0.0786,0.4267,0.0511,6,74.6965,75.7044,118.6072,40.5405,2100.1155,3752.0452,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5079085,Others
M06__E-7.png,M06__E-7_1_5781,,Tissue,Polygon,2310.3,5137.2,0.7973,239.1228,58.9145,0.8657,1.0,23.3586,13.0708,0.212,0.1983,0.0649,0.4388,0.0709,0.2117,0.2037,0.0973,0.4445,0.0584,6,45.9774,49.6288,67.314,15.6801,823.5163,1466.8481,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.86205107,Lymphocyte
M06__E-7.png,M06__E-7_1_5865,,Tissue,Polygon,3268.5,5946.8,0.7973,463.0355,80.1346,0.9061,1.0,30.5987,19.3001,0.271,0.2623,0.0006,0.8231,0.1068,0.1915,0.1896,-0.0842,0.5744,0.0917,5,48.3735,47.1698,60.3183,42.758,952.895,1184.7875,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.45498255,Others
M06__E-7.png,M06__E-7_1_3253,,Tissue,Polygon,2015.8,5245.6,0.7973,267.5296,68.85,0.7092,0.9901,29.545,10.9376,0.362,0.2972,0.0649,0.9806,0.1948,0.3017,0.1966,0.017,1.5832,0.286,6,113.0671,114.744,191.3614,24.9802,5370.3213,15034.4883,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.84998065,Lymphocyte
M06__E-7.png,M06__E-7_1_5123,,Tissue,Polygon,3622.7,4696.9,0.7972,420.8695,74.5701,0.9511,1.0,26.1385,21.426,0.1409,0.1252,0.0457,0.3254,0.0581,0.1898,0.185,0.05,0.3711,0.0579,5,61.516,71.3501,77.308,31.0996,1607.3282,1936.3807,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.93068105,Tumor
M06__E-7.png,M06__E-7_1_5113,,Tissue,Polygon,3208.2,5944.9,0.7971,333.4285,73.5125,0.7753,0.9915,30.7071,13.8313,0.314,0.2991,0.0669,0.777,0.1248,0.2783,0.234,0.0298,1.6859,0.1644,6,66.0189,67.0591,89.9013,38.3631,1525.011,2680.2817,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8528836,Tumor
M06__E-7.png,M06__E-7_1_2114,,Tissue,Polygon,1116.0,2129.2,0.7971,246.7734,62.7864,0.7866,0.9754,25.1023,13.018,0.2449,0.2255,0.0578,0.7872,0.1199,0.1785,0.1538,0.05,0.7287,0.1101,9,94.1422,91.9101,114.2312,66.9998,2592.3977,3934.8298,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.58366275,Others
M06__E-7.png,M06__E-7_1_3965,,Tissue,Polygon,1976.4,3176.7,0.7971,155.1874,48.0553,0.8445,1.0,19.247,9.9718,0.3612,0.355,0.0838,0.7665,0.1313,0.1432,0.1375,0.0288,0.4181,0.0582,6,53.7321,53.1528,68.7138,37.8268,900.4064,1290.729,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.74827474,Others
M06__E-7.png,M06__E-7_1_4374,,Tissue,Polygon,3321.6,1918.0,0.7971,287.2609,61.7694,0.9461,0.9953,21.5632,17.7757,0.2805,0.2885,0.0327,0.4685,0.0974,0.3339,0.3417,0.0789,0.5501,0.0808,8,115.6761,93.7745,235.271,19.7919,6241.2549,20783.9316,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.81682795,Macrophage
M06__E-7.png,M06__E-7_1_2078,,Tissue,Polygon,2712.6,1289.0,0.797,179.5236,49.3496,0.9263,1.0,18.3946,12.6747,0.2679,0.2449,0.0581,0.7056,0.1178,0.1351,0.1417,-0.01,0.3594,0.0721,5,44.359,45.6441,72.2039,23.9221,840.9384,1451.0254,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.99938583,Lymphocyte
M06__E-7.png,M06__E-7_1_5349,,Tissue,Polygon,1438.4,5365.1,0.797,219.5447,53.5616,0.9617,1.0,18.6823,15.9311,0.325,0.3247,0.0366,0.7496,0.1481,0.2762,0.2372,0.0276,1.1452,0.1745,8,67.4602,69.3416,82.8913,48.5496,1500.0912,2937.9412,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9912573,Lymphocyte
M06__E-7.png,M06__E-7_1_985,,Tissue,Polygon,2781.1,5727.6,0.797,443.6761,78.1295,0.9134,1.0,29.7692,20.3988,0.2599,0.2585,0.0128,0.7436,0.0926,0.2743,0.2602,0.0737,0.9618,0.0994,8,89.9781,95.8068,139.8393,45.8336,2459.8206,5675.5532,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7704628,Tumor
M06__E-7.png,M06__E-7_1_946,,Tissue,Polygon,2648.3,4444.6,0.7969,405.572,74.6071,0.9156,1.0,28.1231,18.4649,0.1724,0.1687,0.0234,0.307,0.0542,0.192,0.1856,0.1026,0.305,0.0358,6,70.411,51.6789,149.9318,18.3058,2156.6511,6141.8906,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.6714868,Others
M06__E-7.png,M06__E-7_1_4904,,Tissue,Polygon,2829.2,2966.7,0.7969,257.2608,57.4331,0.9801,1.0,19.2679,17.5531,0.1244,0.1202,0.0423,0.2189,0.0349,0.1605,0.1511,0.0671,0.3389,0.054,6,71.5654,65.9016,107.2146,57.1668,2059.8826,2757.7698,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5971841,Others
M06__E-7.png,M06__E-7_1_1416,,Tissue,Polygon,1988.5,3230.3,0.7969,205.7253,56.6691,0.805,1.0,23.483,11.36,0.4035,0.4082,0.113,0.6739,0.1305,0.211,0.2086,0.0407,0.4352,0.0971,6,55.5947,55.5751,86.5971,24.549,1077.7017,2436.2417,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.95942163,Lymphocyte
M06__E-7.png,M06__E-7_1_3119,,Tissue,Polygon,1698.3,3187.8,0.7968,324.6891,72.6821,0.7724,0.9809,29.5795,14.3739,0.4116,0.4245,0.0475,0.6986,0.1246,0.4346,0.4219,0.1045,0.8903,0.126,5,74.4605,53.9178,120.1586,33.507,2168.4929,3179.2251,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.91184247,Tumor
M06__E-7.png,M06__E-7_1_3199,,Tissue,Polygon,2541.6,1200.3,0.7968,269.8824,63.6001,0.8384,1.0,25.97,13.1361,0.195,0.1855,0.0345,0.5118,0.0891,0.254,0.2302,-0.0513,1.8286,0.1982,7,55.9586,53.9822,87.5789,27.4422,1231.514,2419.1326,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8082553,Lymphocyte
M06__E-7.png,M06__E-7_1_3023,,Tissue,Polygon,5097.5,4961.8,0.7968,111.9187,39.3012,0.9105,1.0,14.4864,9.8015,0.3003,0.2844,0.0449,0.7007,0.1264,0.2651,0.2624,0.1077,0.5289,0.0922,7,95.145,97.7555,148.8914,36.1242,2999.9924,6069.3149,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.91423887,Neutrophil
M06__E-7.png,M06__E-7_1_2406,,Tissue,Polygon,1909.1,3443.9,0.7968,225.7474,62.1204,0.7351,0.9677,25.6384,11.9302,0.3386,0.3386,0.0352,0.7273,0.1357,0.2359,0.2376,0.0847,0.4484,0.0801,5,36.139,34.2109,54.3555,23.9032,554.0849,641.0005,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.7908076,Lymphocyte
M06__E-7.png,M06__E-7_1_706,,Tissue,Polygon,3143.3,1591.0,0.7968,294.7578,64.0267,0.9036,1.0,23.7057,16.4115,0.2557,0.2359,0.093,0.5379,0.0971,0.2098,0.2071,0.0502,0.4822,0.0679,7,73.478,69.1796,123.5062,24.6445,1971.0671,6153.0327,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.56521857,Others
M06__E-7.png,M06__E-7_1_4113,,Tissue,Polygon,5474.3,2920.2,0.7967,215.3985,58.1699,0.7999,0.9913,23.9905,12.4019,0.2497,0.2554,0.0959,0.4184,0.0672,0.2543,0.2331,0.0486,0.5342,0.1044,7,174.2383,172.5129,328.333,46.3156,6288.7671,9358.1162,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.52867186,Others
M06__E-7.png,M06__E-7_1_916,,Tissue,Polygon,2031.6,2206.4,0.7967,128.5976,44.2144,0.8266,1.0,17.9401,9.033,0.4654,0.4513,0.0666,1.012,0.2159,0.3808,0.3238,0.0917,1.5089,0.2394,7,61.9947,69.6459,96.1529,16.1369,1269.082,3418.3276,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.9845158,Lymphocyte
M06__E-7.png,M06__E-7_1_2308,,Tissue,Polygon,4796.2,1529.9,0.7967,133.3089,44.4799,0.8467,1.0,17.7595,9.5633,0.296,0.2735,0.1066,0.7764,0.124,0.1733,0.1595,0.0036,0.3906,0.0773,7,75.3719,85.4602,94.0613,40.8075,1685.0614,3427.9858,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.5102454,Others
M06__E-7.png,M06__E-7_1_1895,,Tissue,Polygon,3512.6,4581.7,0.7967,264.769,59.1981,0.9494,1.0,21.1272,16.4866,0.3241,0.3093,0.0473,0.799,0.1382,0.2476,0.2531,0.0002,0.6011,0.1206,8,105.2302,98.635,140.6558,66.3007,3505.6909,6820.3364,0.6667,233.476,56.2151,0.8235,0.9788,21.7921,12.7256,0.2302,0.2129,0.0418,0.5727,0.1076,0.1994,0.1847,0.029,0.5651,0.0933,5.9863,72.4206,69.1429,122.269,32.7074,2108.9646,4690.6631,6557,0.8395372,Lymphocyte
