Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__H-3.png,M06__H-3_1_1076,,Tissue,Polygon,2721.1,559.14,0.8268,118.9224,39.5319,0.9563,1.0,13.8634,11.0893,0.3379,0.3335,0.0706,0.6037,0.1103,0.3615,0.3368,0.129,0.8477,0.1547,7,59.9745,62.0593,96.1865,18.9683,1340.3376,2902.0691,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9956897,Lymphocyte
M06__H-3.png,M06__H-3_1_54,,Tissue,Polygon,323.6,4219.8,0.8267,239.7532,58.5401,0.8792,1.0,22.8821,13.1746,0.3122,0.318,0.0355,0.7084,0.1079,0.3711,0.3213,0.1564,1.8023,0.1959,6,44.7583,42.0995,70.5472,25.7799,801.5502,1296.7156,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9997502,Lymphocyte
M06__H-3.png,M06__H-3_1_762,,Tissue,Polygon,826.34,4139.7,0.8267,335.9724,69.3948,0.8767,1.0,27.5993,16.4992,0.4805,0.4814,0.0426,0.8396,0.1728,0.471,0.3946,0.1241,1.8003,0.2975,7,80.3128,81.3447,107.184,59.8816,2270.2192,4099.7153,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5559158,Others
M06__H-3.png,M06__H-3_1_5693,,Tissue,Polygon,666.06,1282.7,0.8267,321.4556,67.2575,0.893,0.9954,25.3336,16.8995,0.12,0.1176,-0.0055,0.2957,0.0383,0.206,0.2229,0.0382,0.3758,0.0625,9,134.5924,114.1861,259.6675,96.1663,5779.0898,14665.0459,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9798344,Macrophage
M06__H-3.png,M06__H-3_1_2131,,Tissue,Polygon,6670.0,1458.9,0.8267,156.3205,46.2363,0.9189,1.0,17.4273,11.7185,0.3887,0.3903,0.1116,0.6942,0.1223,0.1466,0.1374,0.032,0.2873,0.0576,4,53.7343,41.1145,98.9272,33.781,1017.0675,1932.4515,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9993741,Lymphocyte
M06__H-3.png,M06__H-3_1_699,,Tissue,Polygon,1335.8,1708.1,0.8266,344.8462,69.6644,0.8929,0.9931,26.1228,17.039,0.277,0.2817,0.0765,0.4892,0.0782,0.2553,0.2672,-0.0342,0.6581,0.1308,6,104.239,70.8934,295.3906,28.234,3766.6345,10519.5723,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5052111,Others
M06__H-3.png,M06__H-3_1_2795,,Tissue,Polygon,3657.7,2134.8,0.8266,82.2556,34.4104,0.873,1.0,13.7592,8.4352,0.529,0.4259,0.1181,1.6317,0.3611,0.2621,0.2412,0.0245,1.1777,0.2035,5,93.0489,53.2422,252.2073,18.241,4163.0195,13952.7725,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5616945,Others
M06__H-3.png,M06__H-3_1_3122,,Tissue,Polygon,2634.9,2027.6,0.8266,418.7668,81.2668,0.7968,0.9902,32.6781,16.5373,0.4306,0.4179,0.1066,0.8118,0.1304,0.4417,0.4065,0.1445,1.6984,0.1927,6,131.7375,89.432,264.5629,35.0247,4352.4141,12596.7285,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.924611,Tumor
M06__H-3.png,M06__H-3_1_411,,Tissue,Polygon,6510.0,3335.4,0.8266,96.0892,36.8224,0.8906,1.0,13.7687,9.5012,0.4171,0.395,0.0254,0.8967,0.2136,0.3149,0.2548,0.0754,1.5853,0.222,5,77.1589,43.7037,186.1008,19.7698,2165.002,5411.085,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.50643855,Others
M06__H-3.png,M06__H-3_1_5577,,Tissue,Polygon,4015.0,1557.0,0.8266,293.9794,62.6593,0.9409,1.0,22.2625,16.8856,0.4567,0.4502,0.1366,0.7876,0.1573,0.3152,0.3046,0.0059,0.817,0.1221,9,98.5042,80.0519,180.3561,41.1148,3302.6926,10488.8867,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.6721846,Others
M06__H-3.png,M06__H-3_1_5966,,Tissue,Polygon,770.8,3542.3,0.8266,80.3961,33.0076,0.9273,1.0,11.9897,8.7921,0.2421,0.2492,0.0359,0.413,0.0908,0.3389,0.337,0.1603,0.5604,0.0955,4,19.162,19.1752,26.7637,11.5338,127.4442,198.8026,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5352785,Others
M06__H-3.png,M06__H-3_1_7461,,Tissue,Polygon,6328.3,1788.8,0.8265,255.0042,62.714,0.8148,0.9855,24.492,13.6862,0.3103,0.2868,0.0465,0.8379,0.1172,0.2687,0.2635,0.0385,0.4751,0.0696,4,36.2614,36.3578,43.698,28.632,592.9851,765.1901,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9945404,Lymphocyte
M06__H-3.png,M06__H-3_1_8148,,Tissue,Polygon,1255.5,3194.2,0.8265,140.1787,43.519,0.9301,1.0,15.6213,11.7239,0.3637,0.3708,0.1046,0.8532,0.1435,0.2947,0.3073,-0.0049,0.8376,0.1613,6,46.2986,43.5888,60.3423,32.4144,854.5312,1329.4883,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.8648037,Lymphocyte
M06__H-3.png,M06__H-3_1_5002,,Tissue,Polygon,3066.9,1469.3,0.8264,374.6824,70.5988,0.9447,1.0,26.0599,18.7123,0.4765,0.5003,0.1216,0.7376,0.1306,0.3868,0.3534,0.0892,1.3901,0.1674,8,103.3568,93.9278,161.0224,45.0575,3101.3,9684.8281,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.62298787,Others
M06__H-3.png,M06__H-3_1_7891,,Tissue,Polygon,2296.2,3885.3,0.8264,328.4292,66.4265,0.9353,1.0,24.3226,18.0628,0.4795,0.4642,0.0935,0.8398,0.1577,0.4178,0.3967,0.0861,1.1457,0.1428,7,96.7477,91.0588,213.6742,20.1914,2394.3794,5514.291,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5014059,Others
M06__H-3.png,M06__H-3_1_2281,,Tissue,Polygon,1741.1,5334.3,0.8262,155.4326,49.0882,0.8106,0.9661,19.1151,11.5464,0.5845,0.5946,0.0453,1.3171,0.2734,0.5775,0.4348,0.0858,1.6519,0.3893,6,31.6165,32.3284,41.7746,20.7385,411.7295,833.4624,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9966144,Lymphocyte
M06__H-3.png,M06__H-3_1_1917,,Tissue,Polygon,7105.6,3050.9,0.8261,168.1638,48.015,0.9166,0.9939,16.9871,13.1633,1.088,1.0991,0.1878,3.9994,0.5378,0.2106,0.171,-1.0062,1.7394,0.4078,5,48.9681,62.3459,72.6201,16.7533,918.3353,1974.3882,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.7737252,Neutrophil
M06__H-3.png,M06__H-3_1_8193,,Tissue,Polygon,656.11,4350.9,0.8261,187.4572,50.1807,0.9355,1.0,18.0448,13.5476,0.5187,0.546,0.0164,0.9998,0.241,0.6643,0.5474,0.1291,1.8921,0.3998,6,39.3465,27.9677,79.3103,19.1575,650.4672,1427.9813,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.96525353,Lymphocyte
M06__H-3.png,M06__H-3_1_3817,,Tissue,Polygon,4925.2,378.6,0.8261,525.8937,84.3812,0.9281,1.0,30.6388,22.7868,0.4351,0.4274,0.0446,1.2245,0.2111,0.3166,0.2996,0.0839,0.9191,0.1117,6,189.1769,123.0161,389.1941,28.1383,7193.2061,19396.7969,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.73867327,Others
M06__H-3.png,M06__H-3_1_2796,,Tissue,Polygon,1756.1,5582.5,0.8261,398.8395,71.7738,0.9729,1.0,24.6041,21.1696,0.5572,0.5519,0.001,1.3304,0.2208,0.4024,0.3789,0.0006,1.4442,0.1993,6,59.6736,58.1974,82.8136,38.134,1273.792,2547.2605,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.408893,Others
M06__H-3.png,M06__H-3_1_2956,,Tissue,Polygon,1043.2,2226.0,0.826,141.5755,45.866,0.8457,1.0,18.0566,10.4227,0.314,0.3235,0.0981,0.4771,0.0962,0.3396,0.3484,0.0787,0.5395,0.0847,7,64.6835,77.3916,109.4122,19.7719,1694.8123,3731.0344,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.54092366,Others
M06__H-3.png,M06__H-3_1_7341,,Tissue,Polygon,1447.9,3968.3,0.826,135.3674,42.6193,0.9365,1.0,15.7054,11.1609,0.3144,0.34,0.1011,0.5447,0.0968,0.2382,0.2546,0.0096,0.3915,0.0834,7,53.6696,54.6983,74.7698,33.9395,1149.7052,2024.9154,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9984946,Lymphocyte
M06__H-3.png,M06__H-3_1_4553,,Tissue,Polygon,841.35,3650.9,0.8259,180.798,49.52,0.9265,1.0,18.6475,13.0063,0.3569,0.3656,0.0053,0.6747,0.1327,0.2912,0.3165,0.0395,0.4974,0.098,5,48.2575,41.1565,70.6269,37.387,1028.4785,1405.9706,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99810815,Lymphocyte
M06__H-3.png,M06__H-3_1_4251,,Tissue,Polygon,6374.0,848.15,0.8258,496.7834,86.3259,0.8377,0.9888,34.451,18.5251,0.7049,0.7393,0.0812,1.3215,0.2831,0.5322,0.3634,0.0431,1.8983,0.4364,10,121.298,108.4812,189.2379,86.1013,4524.1841,9798.0527,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.8774611,Tumor
M06__H-3.png,M06__H-3_1_373,,Tissue,Polygon,1597.6,600.1,0.8258,145.0889,45.7532,0.871,1.0,16.8781,12.0507,0.1297,0.1228,0.0019,0.2743,0.0582,0.5679,0.5659,0.2264,1.0414,0.1795,7,64.8395,68.7339,86.0221,37.946,1222.663,2347.2207,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5390375,Others
M06__H-3.png,M06__H-3_1_1984,,Tissue,Polygon,2257.0,2631.5,0.8258,141.5128,45.1825,0.8711,1.0,17.5347,9.8674,0.52,0.491,0.0742,1.1093,0.2201,0.5085,0.3821,0.0412,1.702,0.4216,5,37.3682,34.3547,60.7816,13.081,506.7461,1025.4288,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.98944634,Lymphocyte
M06__H-3.png,M06__H-3_1_5056,,Tissue,Polygon,91.46,3281.5,0.8258,168.3162,49.6554,0.8578,1.0,19.6166,10.8574,0.668,0.5958,0.0759,1.7282,0.2994,0.2951,0.2418,0.0138,1.4108,0.2463,7,161.3871,180.3231,270.9345,11.9669,6797.8721,17682.3438,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.94256383,Lymphocyte
M06__H-3.png,M06__H-3_1_1444,,Tissue,Polygon,5476.8,306.28,0.8257,113.5513,40.3581,0.8761,1.0,15.008,10.0973,0.2409,0.2328,0.0647,0.4382,0.0779,0.2135,0.1941,0.0077,0.5997,0.0896,6,59.3325,63.8924,85.6967,29.5283,1197.1503,2677.8364,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.6845925,Others
M06__H-3.png,M06__H-3_1_5396,,Tissue,Polygon,1115.2,2941.7,0.8257,246.3256,59.4986,0.8744,1.0,23.5039,13.4793,0.1866,0.1868,0.0196,0.3292,0.0585,0.2732,0.2799,0.1273,0.4288,0.0539,7,32.4356,28.8074,51.1414,17.602,371.8227,620.8235,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9875629,Lymphocyte
M06__H-3.png,M06__H-3_1_3441,,Tissue,Polygon,3144.8,2391.2,0.8257,231.5981,59.5173,0.8216,0.9953,24.0262,12.2077,0.4701,0.5011,0.0841,0.7501,0.1528,0.6487,0.6112,0.1921,1.8237,0.2725,7,79.1459,86.5224,111.6556,28.4963,1624.3698,2835.3438,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.5868133,Others
M06__H-3.png,M06__H-3_1_6567,,Tissue,Polygon,3375.9,2785.2,0.8256,372.3758,69.2529,0.9757,1.0,23.8851,20.5895,0.5535,0.5624,0.0502,1.1699,0.2526,0.4194,0.3609,0.0201,1.5997,0.2836,5,76.6293,79.0303,131.0672,29.8494,2897.8315,5250.7388,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.45299694,Others
M06__H-3.png,M06__H-3_1_236,,Tissue,Polygon,568.63,2650.7,0.8256,107.5197,40.8552,0.8095,1.0,16.9961,8.4401,0.2897,0.2711,0.0536,0.661,0.1235,0.2055,0.1657,0.048,0.7747,0.1242,6,99.4729,113.0569,172.1143,18.5724,3465.6731,10029.8066,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.88402504,Lymphocyte
M06__H-3.png,M06__H-3_1_5603,,Tissue,Polygon,119.58,2917.5,0.8256,227.8864,59.4575,0.8101,0.9946,24.5262,11.8584,0.2965,0.2852,0.0694,0.6355,0.0997,0.4047,0.3856,0.1374,1.2298,0.1116,5,35.3855,34.5095,55.2001,15.4445,483.2712,892.8663,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.88888973,Lymphocyte
M06__H-3.png,M06__H-3_1_8117,,Tissue,Polygon,1034.8,2243.9,0.8256,296.5871,63.0451,0.9377,1.0,23.2448,16.4159,0.3258,0.313,0.1046,0.6484,0.1003,0.4864,0.4443,0.11,1.7674,0.2468,5,48.5284,32.2471,100.7713,19.7719,1055.6825,2819.5007,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.44622687,Others
M06__H-3.png,M06__H-3_1_6727,,Tissue,Polygon,5648.9,1672.7,0.8256,277.408,63.059,0.8767,0.9926,23.1997,16.936,0.4124,0.3933,0.1045,0.8644,0.1395,0.1983,0.1748,-0.0408,0.8577,0.1385,6,73.1198,82.5588,95.3633,37.1521,2147.7454,3638.5867,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9863236,Lymphocyte
M06__H-3.png,M06__H-3_1_5312,,Tissue,Polygon,819.86,3615.8,0.8256,465.6773,79.3468,0.9295,1.0,29.7678,20.1613,0.4061,0.4485,0.0192,0.7093,0.1641,0.4054,0.4043,0.0547,1.7471,0.153,8,68.8994,67.3258,98.1235,41.1565,1511.6029,3274.0298,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.70457774,Others
M06__H-3.png,M06__H-3_1_7908,,Tissue,Polygon,7045.0,2435.7,0.8255,237.0852,59.0781,0.8536,1.0,23.6578,13.1813,0.5879,0.6172,0.0614,1.0745,0.2112,0.4261,0.3176,0.0408,1.6228,0.3526,5,46.1316,44.8421,61.563,24.0612,1005.5022,1619.4976,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99977416,Lymphocyte
M06__H-3.png,M06__H-3_1_8298,,Tissue,Polygon,4020.0,459.32,0.8255,133.7097,42.8619,0.9146,1.0,15.6324,11.1164,0.6954,0.5831,0.1191,1.9425,0.3795,0.4555,0.394,-0.0571,1.8327,0.4257,5,39.5081,32.1319,73.7416,16.7634,724.0099,1670.2561,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9979206,Lymphocyte
M06__H-3.png,M06__H-3_1_6688,,Tissue,Polygon,6114.1,4894.3,0.8255,175.2459,47.7823,0.9645,1.0,16.3357,13.8789,0.3239,0.3255,0.1023,0.5251,0.1135,0.1592,0.1529,0.0942,0.2689,0.0415,5,53.9291,63.5372,77.3771,22.5154,1040.2512,2425.9419,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.8783593,Lymphocyte
M06__H-3.png,M06__H-3_1_8021,,Tissue,Polygon,3831.2,21.78,0.8255,76.7846,32.5596,0.9102,1.0,12.1415,8.515,0.9866,0.8481,0.1232,3.9934,0.6695,0.2922,0.2152,-0.6283,1.5586,0.3199,9,495.9291,263.5486,1836.384,33.8084,6393.5415,19014.9453,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.8142014,Neutrophil
M06__H-3.png,M06__H-3_1_6174,,Tissue,Polygon,6040.1,5101.3,0.8255,147.2324,43.4875,0.9783,1.0,14.249,13.4584,0.2805,0.2828,0.1341,0.3667,0.0586,0.1992,0.2006,0.0696,0.3157,0.0502,7,47.0741,44.1455,84.0134,19.6648,772.1746,1832.1385,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.99991274,Lymphocyte
M06__H-3.png,M06__H-3_1_3727,,Tissue,Polygon,3702.3,2022.3,0.8254,101.5516,36.7827,0.9432,1.0,13.2615,9.9425,0.3963,0.4177,0.171,0.5135,0.085,0.3011,0.2467,0.0683,0.8302,0.1657,5,33.7946,40.8209,45.7874,10.2852,443.0975,894.702,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.98690957,Lymphocyte
M06__H-3.png,M06__H-3_1_163,,Tissue,Polygon,7133.1,2015.5,0.8254,556.8392,87.6052,0.9118,0.9939,31.6521,23.3853,0.3645,0.3594,0.0824,0.6981,0.1091,0.5065,0.478,0.1925,1.6708,0.1774,5,29.8191,29.0956,37.9887,22.1449,319.7648,566.3318,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.6466388,Others
M06__H-3.png,M06__H-3_1_4231,,Tissue,Polygon,3235.6,1290.3,0.8254,129.4933,44.9202,0.8064,1.0,18.6349,8.957,0.8596,0.9214,0.1241,2.5495,0.4021,0.5761,0.387,0.0098,1.6736,0.4977,4,47.1198,42.1506,74.4505,29.7274,1053.4686,1713.6758,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.9913818,Lymphocyte
M06__H-3.png,M06__H-3_1_7258,,Tissue,Polygon,5367.6,4339.3,0.8254,411.7889,74.3642,0.9357,0.9949,27.1115,20.3622,0.5067,0.499,-0.0092,1.0961,0.2294,0.3268,0.3174,0.0485,1.1666,0.122,7,95.6509,73.9034,169.5319,36.7836,2524.2874,6150.6631,0.6808,195.259,52.8419,0.7979,0.9731,20.6932,11.5288,0.3799,0.3658,0.0752,0.8379,0.16,0.3206,0.2913,0.0316,0.9315,0.1696,5.9899,64.9811,59.8687,116.0394,26.1908,1949.656,5413.6743,8344,0.4627955,Others
