Image,Name,Class,Parent,ROI,Centroid X px,Centroid Y px,Detection probability,Area px^2,Length px,Circularity,Solidity,Max diameter px,Min diameter px,Hematoxylin: Mean,Hematoxylin: Median,Hematoxylin: Min,Hematoxylin: Max,Hematoxylin: Std.Dev.,Eosin: Mean,Eosin: Median,Eosin: Min,Eosin: Max,Eosin: Std.Dev.,Delaunay: Num neighbors,Delaunay: Mean distance,Delaunay: Median distance,Delaunay: Max distance,Delaunay: Min distance,Delaunay: Mean triangle area,Delaunay: Max triangle area,Cluster mean: Detection probability,Cluster mean: Area px^2,Cluster mean: Length px,Cluster mean: Circularity,Cluster mean: Solidity,Cluster mean: Max diameter px,Cluster mean: Min diameter px,Cluster mean: Hematoxylin: Mean,Cluster mean: Hematoxylin: Median,Cluster mean: Hematoxylin: Min,Cluster mean: Hematoxylin: Max,Cluster mean: Hematoxylin: Std.Dev.,Cluster mean: Eosin: Mean,Cluster mean: Eosin: Median,Cluster mean: Eosin: Min,Cluster mean: Eosin: Max,Cluster mean: Eosin: Std.Dev.,Cluster mean: Delaunay: Num neighbors,Cluster mean: Delaunay: Mean distance,Cluster mean: Delaunay: Median distance,Cluster mean: Delaunay: Max distance,Cluster mean: Delaunay: Min distance,Cluster mean: Delaunay: Mean triangle area,Cluster mean: Delaunay: Max triangle area,Cluster size,Max Prediction Probability,Class Type
M06__G-1.png,M06__G-1_1_15,,Tissue,Polygon,2156.1,4185.7,0.8946,587.2364,91.7274,0.8771,0.9742,32.5835,25.137,0.1987,0.1985,0.0159,0.3765,0.0727,0.0244,0.0167,-0.0272,0.1278,0.0291,4,61.257,64.2684,89.9088,26.5825,1375.3081,2002.7537,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.93545556,Lymphocyte
M06__G-1.png,M06__G-1_1_4274,,Tissue,Polygon,3597.2,4470.7,0.8918,491.8086,81.9944,0.9193,0.9887,28.5052,24.363,0.2585,0.2532,0.0254,0.5418,0.1091,0.0909,0.0858,-0.0199,0.2862,0.057,5,64.2691,60.4905,105.8353,35.925,1394.8954,2035.5416,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.936914,Lymphocyte
M06__G-1.png,M06__G-1_1_5237,,Tissue,Polygon,4419.3,2579.6,0.8805,372.9241,72.9192,0.8813,1.0,28.9358,17.4542,0.1592,0.1558,0.0863,0.2439,0.0319,0.0454,0.0415,0.0044,0.1001,0.018,8,96.4556,81.5144,156.6313,52.1815,3222.8997,11012.5625,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.4310287,Others
M06__G-1.png,M06__G-1_1_3260,,Tissue,Polygon,5014.2,2430.7,0.8788,178.5052,48.1693,0.9668,1.0,16.9001,13.8088,0.1706,0.1673,0.0819,0.2526,0.0368,0.0549,0.0536,0.017,0.0971,0.0172,5,51.7444,56.0839,97.0043,18.0951,1194.0804,2866.7153,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9975247,Lymphocyte
M06__G-1.png,M06__G-1_1_2149,,Tissue,Polygon,4573.2,3941.0,0.8782,161.671,46.6102,0.9351,1.0,16.3489,13.5411,0.2246,0.2162,0.0795,0.4248,0.0658,0.0082,0.0016,-0.0664,0.0854,0.0256,6,93.3514,106.4261,163.3277,14.3283,2907.1809,6219.8701,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99851304,Lymphocyte
M06__G-1.png,M06__G-1_1_4097,,Tissue,Polygon,1733.7,4582.0,0.8748,839.9888,108.8495,0.8909,0.9963,40.164,28.3002,0.1512,0.1527,0.0636,0.2612,0.0326,0.0452,0.0445,0.0058,0.0987,0.0144,5,38.2775,34.279,61.2009,25.8911,482.5752,647.7355,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9999385,Tumor
M06__G-1.png,M06__G-1_1_1593,,Tissue,Polygon,5075.2,3723.9,0.8722,133.9268,41.9081,0.9583,1.0,14.2541,12.5232,0.2251,0.2287,0.063,0.4195,0.0821,0.0275,0.0291,-0.0153,0.1022,0.0216,5,20.4644,20.5672,24.8154,16.6173,187.7974,244.0363,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9962818,Lymphocyte
M06__G-1.png,M06__G-1_1_1630,,Tissue,Polygon,4192.2,320.88,0.8707,876.0516,106.3479,0.9734,1.0,36.0817,31.4022,0.1367,0.135,0.0602,0.2157,0.0227,0.0236,0.0229,-0.0237,0.0598,0.0133,7,46.6886,43.433,74.4738,27.1367,748.0574,1474.9436,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9999974,Tumor
M06__G-1.png,M06__G-1_1_625,,Tissue,Polygon,4652.6,759.24,0.8668,116.567,39.7186,0.9285,1.0,14.6638,10.2598,0.3782,0.3848,0.1156,0.5661,0.1223,0.0401,0.0304,-0.0178,0.0961,0.0289,6,37.3981,35.1352,51.2914,22.3597,518.8015,766.1719,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.96879184,Lymphocyte
M06__G-1.png,M06__G-1_1_3696,,Tissue,Polygon,4614.7,1170.4,0.8667,113.2624,39.8211,0.8976,1.0,15.24,9.7741,0.2158,0.2242,0.0245,0.3533,0.0719,0.0779,0.0727,0.0191,0.1488,0.032,5,62.3705,60.4689,89.794,26.4378,1621.5519,2413.9478,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.98642206,Lymphocyte
M06__G-1.png,M06__G-1_1_1204,,Tissue,Polygon,4159.0,1094.0,0.8659,399.5786,72.9793,0.9428,1.0,25.4836,21.0797,0.1312,0.1267,0.0671,0.2131,0.0313,0.0436,0.0417,0.0053,0.0848,0.0143,7,81.3395,79.9132,112.4871,33.3259,2028.4288,2800.8064,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.41841957,Others
M06__G-1.png,M06__G-1_1_287,,Tissue,Polygon,4379.2,279.54,0.8648,250.6293,57.2331,0.9615,1.0,19.745,16.6255,0.1381,0.1367,0.0845,0.1897,0.0226,0.0192,0.0197,-0.0105,0.0549,0.0157,6,42.7119,38.7023,87.2835,18.3932,560.973,1479.2836,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9525837,Lymphocyte
M06__G-1.png,M06__G-1_1_1777,,Tissue,Polygon,4207.9,857.19,0.8642,487.5075,82.6727,0.8963,0.9969,32.228,20.3983,0.2062,0.2012,0.0299,0.3785,0.0571,0.0356,0.023,-0.0402,0.1586,0.0435,5,42.3242,39.1455,65.8872,32.0403,829.3447,1263.6698,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.916077,Lymphocyte
M06__G-1.png,M06__G-1_1_5051,,Tissue,Polygon,4218.4,1876.2,0.864,181.2086,50.1074,0.907,1.0,18.88,11.8195,0.1574,0.158,0.0756,0.2416,0.0298,0.0279,0.0298,-0.019,0.072,0.0186,9,72.6364,54.4762,126.122,27.1846,1362.597,4281.251,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9901979,Lymphocyte
M06__G-1.png,M06__G-1_1_590,,Tissue,Polygon,4863.7,3087.4,0.8622,640.2316,96.9869,0.8553,1.0,39.0543,20.4408,0.1368,0.1345,0.0392,0.2476,0.0394,0.0216,0.0201,-0.0085,0.0901,0.0154,6,112.2645,115.6078,171.4523,38.7663,3721.3794,9815.4346,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.6812885,Others
M06__G-1.png,M06__G-1_1_1896,,Tissue,Polygon,2771.5,691.64,0.8616,612.3916,90.6323,0.9369,0.9984,33.544,23.265,0.1445,0.1426,0.073,0.2526,0.0301,0.0509,0.05,-0.0018,0.1088,0.0205,7,90.6768,83.5249,199.0153,22.6674,2994.2666,10924.0234,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.48911747,Others
M06__G-1.png,M06__G-1_1_4572,,Tissue,Polygon,3046.8,2122.7,0.8612,387.6938,77.7629,0.8057,0.9951,31.9472,15.1612,0.1802,0.1796,0.0578,0.3388,0.0466,0.0303,0.0305,-0.0063,0.065,0.0121,6,61.3447,51.4165,120.6917,28.239,1508.8298,2943.4187,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.40245527,Others
M06__G-1.png,M06__G-1_1_5695,,Tissue,Polygon,4609.1,2430.2,0.8605,110.2147,38.4861,0.9351,1.0,13.9199,9.9658,0.4033,0.4045,0.1204,0.6202,0.125,0.0607,0.0484,-0.0334,0.1958,0.0545,4,43.385,43.8265,58.0332,27.8536,774.4476,1109.0692,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99666685,Lymphocyte
M06__G-1.png,M06__G-1_1_5129,,Tissue,Polygon,4987.8,2434.1,0.8604,218.5287,54.9297,0.9101,1.0,19.8734,14.5178,0.1877,0.1819,0.0836,0.3057,0.0427,0.1075,0.1031,0.0425,0.1813,0.0383,6,54.9661,58.1304,85.8813,19.6097,1101.3196,2475.699,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99987566,Lymphocyte
M06__G-1.png,M06__G-1_1_6,,Tissue,Polygon,3949.4,3177.5,0.8603,321.1263,69.4669,0.8362,0.9932,28.3893,15.4555,0.2164,0.214,0.072,0.3567,0.0517,0.0553,0.0494,-0.0068,0.1789,0.0294,7,69.3424,73.0062,85.515,44.1768,1598.7407,2721.625,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.66752464,Others
M06__G-1.png,M06__G-1_1_4026,,Tissue,Polygon,1742.4,414.65,0.8586,308.0234,66.8581,0.8659,0.9964,25.9156,15.165,0.2129,0.2216,0.03,0.3571,0.0557,0.0233,0.0193,-0.0228,0.1319,0.0271,5,64.4454,69.5038,99.0529,17.333,1621.3184,2885.4292,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.48418355,Others
M06__G-1.png,M06__G-1_1_4971,,Tissue,Polygon,4063.3,788.99,0.8581,612.7375,93.8842,0.8736,0.9911,35.2892,21.9747,0.1986,0.2102,0.0226,0.3331,0.0623,0.0261,0.022,-0.0128,0.0901,0.0186,7,78.5764,62.9072,122.8255,37.6093,2233.7058,5207.1709,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.6734073,Others
M06__G-1.png,M06__G-1_1_3170,,Tissue,Polygon,4831.7,3955.8,0.858,500.0984,82.4682,0.924,1.0,30.9347,21.0365,0.1909,0.1896,0.0548,0.3656,0.0596,0.027,0.0275,-0.0242,0.0815,0.0188,5,51.8915,43.4267,89.301,34.7254,1149.6047,1512.3273,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9793357,Lymphocyte
M06__G-1.png,M06__G-1_1_1713,,Tissue,Polygon,5104.2,1498.4,0.8565,390.1604,70.6904,0.9811,1.0,24.0126,20.9794,0.1562,0.1518,0.0826,0.2551,0.0289,0.0179,0.0172,-0.0113,0.0604,0.0143,5,29.3348,28.2219,35.0942,24.3808,368.5157,480.8098,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.4294877,Others
M06__G-1.png,M06__G-1_1_4839,,Tissue,Polygon,3578.7,4850.4,0.8559,98.0784,35.7591,0.9639,1.0,11.9812,10.7604,0.1813,0.1874,0.0985,0.2445,0.03,0.0157,0.006,-0.016,0.0742,0.0234,6,64.1686,77.2206,95.6975,20.5683,1312.8259,3126.2573,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9959674,Lymphocyte
M06__G-1.png,M06__G-1_1_3129,,Tissue,Polygon,3754.8,4925.2,0.8551,386.6244,71.2262,0.9577,1.0,25.4254,19.3669,0.1015,0.0998,0.0451,0.175,0.0186,0.0293,0.0267,-0.0014,0.072,0.0127,5,80.8541,69.863,131.1958,29.3424,1763.1566,2787.2278,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.48917466,Others
M06__G-1.png,M06__G-1_1_3879,,Tissue,Polygon,5403.2,1629.8,0.8536,394.6081,72.3633,0.947,1.0,26.1003,19.6933,0.1455,0.1482,0.0726,0.2003,0.0246,0.0238,0.0207,0.0024,0.053,0.0117,6,62.2805,55.54,135.9956,24.3639,1611.865,4139.6973,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.7769138,Tumor
M06__G-1.png,M06__G-1_1_5147,,Tissue,Polygon,316.95,1572.9,0.8532,187.7923,49.5334,0.9618,1.0,17.3666,14.1351,0.107,0.1075,0.057,0.1447,0.0163,0.0189,0.0191,0.0058,0.0327,0.0063,5,58.0239,71.2529,77.9676,30.7181,966.6626,1907.3234,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.98175424,Lymphocyte
M06__G-1.png,M06__G-1_1_2797,,Tissue,Polygon,4645.7,2760.4,0.8531,493.8663,86.5279,0.8289,0.9743,32.6959,20.4816,0.1623,0.1666,0.0425,0.2641,0.0451,0.0404,0.0403,0.0015,0.1149,0.0197,8,69.9162,67.1726,118.8497,44.1498,1752.8326,3450.4336,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.46513972,Others
M06__G-1.png,M06__G-1_1_1608,,Tissue,Polygon,5378.8,2823.0,0.8529,385.0763,70.3229,0.9785,1.0,23.523,22.0172,0.1038,0.1038,0.0351,0.1932,0.0297,0.1263,0.1296,0.0517,0.2157,0.0239,8,48.5675,48.3714,71.9533,23.2741,858.4635,1446.3722,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.7035418,Others
M06__G-1.png,M06__G-1_1_4412,,Tissue,Polygon,1069.7,929.6,0.8527,195.7389,51.0608,0.9434,1.0,18.7596,14.2544,0.2073,0.2187,0.0487,0.3173,0.0532,0.1015,0.1063,0.0226,0.1695,0.0337,7,77.1463,84.4224,92.0336,25.8322,2037.093,3528.8574,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9999269,Lymphocyte
M06__G-1.png,M06__G-1_1_591,,Tissue,Polygon,1462.3,282.39,0.8524,170.7289,48.198,0.9235,1.0,17.8178,12.4735,0.2294,0.2417,0.1066,0.3575,0.048,0.0314,0.0254,-0.0025,0.0866,0.0191,5,49.0786,47.3886,79.6905,13.6664,899.71,1339.1782,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.993185,Lymphocyte
M06__G-1.png,M06__G-1_1_2123,,Tissue,Polygon,3276.5,2086.0,0.8524,295.8913,68.9282,0.7826,0.9784,27.5683,13.3818,0.1729,0.1721,0.0821,0.2746,0.0433,0.0238,0.0223,-0.0161,0.0663,0.0148,7,67.6798,68.0247,92.8217,35.7692,1619.181,2349.1033,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.93462175,Lymphocyte
M06__G-1.png,M06__G-1_1_1482,,Tissue,Polygon,5427.4,1632.4,0.8523,442.2729,80.7353,0.8527,0.9885,31.3575,18.833,0.1195,0.1207,0.0719,0.1742,0.0183,0.0271,0.0269,-0.0071,0.0845,0.0119,5,34.0596,26.834,54.3577,19.0876,376.3513,620.4638,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.6635223,Others
M06__G-1.png,M06__G-1_1_4171,,Tissue,Polygon,1709.0,1623.4,0.8522,190.2104,51.0623,0.9167,1.0,18.9489,12.6486,0.1534,0.1523,0.0741,0.2415,0.0224,0.0277,0.0251,0.0016,0.0809,0.0137,5,59.5713,41.0039,105.2476,23.932,1325.2062,2144.9519,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99926907,Lymphocyte
M06__G-1.png,M06__G-1_1_3570,,Tissue,Polygon,1413.6,3722.4,0.852,203.7998,51.6982,0.9582,1.0,17.6274,15.3265,0.1452,0.1428,0.0506,0.2239,0.029,0.0128,0.0144,-0.0279,0.0711,0.0212,5,80.8883,53.4898,186.1154,34.3191,3063.0396,8261.4785,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99850756,Lymphocyte
M06__G-1.png,M06__G-1_1_3440,,Tissue,Polygon,3722.8,1010.3,0.8516,314.0491,67.0882,0.8768,0.9876,25.1459,16.5037,0.1654,0.1667,0.0945,0.2274,0.0214,0.0227,0.0207,-0.0009,0.0716,0.0142,5,29.9712,25.9722,54.4617,19.0628,399.7525,706.6199,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.37510663,Others
M06__G-1.png,M06__G-1_1_2161,,Tissue,Polygon,2883.9,1963.3,0.8513,767.4833,112.4242,0.7631,0.9878,46.6466,20.9165,0.1737,0.1741,0.0445,0.2801,0.0451,0.0094,0.0091,-0.0325,0.0552,0.0158,6,67.2825,81.599,99.8089,20.3533,1838.6819,3384.4929,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9999423,Tumor
M06__G-1.png,M06__G-1_1_583,,Tissue,Polygon,5348.4,2999.8,0.851,643.1666,91.1392,0.973,1.0,31.0341,26.8816,0.1312,0.1307,0.0202,0.2259,0.0349,0.0512,0.0405,-0.0057,0.1678,0.0353,5,51.6183,55.6732,79.1421,24.0687,992.3476,1922.0001,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.68100905,Others
M06__G-1.png,M06__G-1_1_4536,,Tissue,Polygon,603.46,1486.5,0.8508,133.5026,44.0657,0.864,1.0,16.6923,10.8008,0.1957,0.1999,0.0827,0.2862,0.0525,-0.0014,-0.0054,-0.0458,0.0575,0.0246,5,48.1903,48.5953,70.1219,28.7391,870.4393,1202.6962,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.9991565,Lymphocyte
M06__G-1.png,M06__G-1_1_4829,,Tissue,Polygon,4772.5,4006.6,0.85,427.6962,74.413,0.9706,1.0,25.5635,21.2625,0.2055,0.2105,0.0559,0.3347,0.0536,0.0401,0.0409,-0.0148,0.0916,0.0225,4,43.5667,43.5844,50.501,36.5971,817.7276,1086.8691,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.96022785,Lymphocyte
M06__G-1.png,M06__G-1_1_860,,Tissue,Polygon,244.36,1816.0,0.8499,580.6997,87.7157,0.9484,1.0,32.1447,23.4193,0.1594,0.1605,0.0507,0.2366,0.0369,0.0059,0.0058,-0.0356,0.0439,0.0137,6,70.9538,65.0259,105.7952,50.2451,1879.5262,2832.4409,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.6801859,Others
M06__G-1.png,M06__G-1_1_3632,,Tissue,Polygon,2526.0,568.75,0.8493,222.8784,55.5051,0.9091,1.0,20.1059,14.815,0.2116,0.1722,0.0318,0.7038,0.1155,0.1351,0.1005,0.0329,0.7649,0.1016,6,42.5645,38.3577,55.9964,34.423,712.7519,1484.9677,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.99988234,Lymphocyte
M06__G-1.png,M06__G-1_1_3174,,Tissue,Polygon,3013.2,4251.9,0.8488,444.1425,83.8977,0.7929,0.9939,34.8498,16.1191,0.1042,0.1034,0.0515,0.1597,0.0218,0.026,0.0262,-0.0068,0.054,0.011,6,75.3115,77.0604,122.2587,26.2629,2020.0624,4723.9575,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.85132986,Tumor
M06__G-1.png,M06__G-1_1_1647,,Tissue,Polygon,2052.0,691.78,0.8479,568.3464,95.4631,0.7837,0.9879,39.1661,18.132,0.1494,0.1472,0.054,0.2607,0.0397,0.0059,0.0025,-0.0461,0.0698,0.0195,7,88.1372,116.0465,133.4919,32.6899,2412.425,6694.3823,0.6335,236.6053,57.9237,0.7871,0.9602,22.3886,12.795,0.1449,0.1417,0.0656,0.2457,0.0377,0.0408,0.0397,-0.0007,0.0933,0.0186,5.9878,67.0694,61.2606,120.9984,26.5503,2052.5608,5737.7119,5754,0.736852,Others
